学号	姓名	学院	地区
121110261	KQsrDTa14	其他学院	8区
131110261	KQsrDTb14	其他学院	8区
121100261	KQsrDTa15	其他学院	13区
131100261	KQsrDTb15	其他学院	13区
121090261	KQsrDTa16	其他学院	10区
131090261	KQsrDTb16	其他学院	6区
121080261	KQsrDTa17	其他学院	3区
131080261	KQsrDTb17	其他学院	9区
121070261	KQsrDTa18	其他学院	7区
131070261	KQsrDTb18	其他学院	7区
121060261	KQsrDTa19	其他学院	5区
131060261	KQsrDTb19	其他学院	8区
121050261	KQsrDTa20	其他学院	6区
131050261	KQsrDTb20	其他学院	3区
121040261	KQsrDTa21	其他学院	2区
131040261	KQsrDTb21	其他学院	9区
121030261	KQsrDTa22	其他学院	9区
131030261	KQsrDTb22	其他学院	3区
121020261	KQsrDTa23	其他学院	2区
131020261	KQsrDTb23	其他学院	12区
121010261	KQsrDTa24	其他学院	3区
131010261	KQsrDTb24	其他学院	1区
121250262	rfcOQsa	软件学院	3区
131250262	rfcOQsb	软件学院	13区
121240262	rfcOQsa1	其他学院	13区
131240262	rfcOQsb1	其他学院	7区
121230262	rfcOQsa2	其他学院	9区
131230262	rfcOQsb2	其他学院	8区
121220262	rfcOQsa3	其他学院	10区
131220262	rfcOQsb3	其他学院	3区
121210262	rfcOQsa4	其他学院	4区
131210262	rfcOQsb4	其他学院	5区
121200262	rfcOQsa5	其他学院	12区
131200262	rfcOQsb5	其他学院	2区
121190262	rfcOQsa6	其他学院	10区
131190262	rfcOQsb6	其他学院	6区
121180262	rfcOQsa7	其他学院	3区
131180262	rfcOQsb7	其他学院	4区
121170262	rfcOQsa8	其他学院	12区
131170262	rfcOQsb8	其他学院	2区
121160262	rfcOQsa9	其他学院	8区
131160262	rfcOQsb9	其他学院	4区
121150262	rfcOQsa10	其他学院	10区
131150262	rfcOQsb10	其他学院	11区
121140262	rfcOQsa11	其他学院	10区
131140262	rfcOQsb11	其他学院	9区
121130262	rfcOQsa12	其他学院	2区
131130262	rfcOQsb12	其他学院	13区
121120262	rfcOQsa13	其他学院	2区
131120262	rfcOQsb13	其他学院	11区
121110262	rfcOQsa14	其他学院	6区
131110262	rfcOQsb14	其他学院	10区
121100262	rfcOQsa15	其他学院	12区
131100262	rfcOQsb15	其他学院	6区
121090262	rfcOQsa16	其他学院	3区
131090262	rfcOQsb16	其他学院	5区
121080262	rfcOQsa17	其他学院	5区
131080262	rfcOQsb17	其他学院	1区
121070262	rfcOQsa18	其他学院	6区
131070262	rfcOQsb18	其他学院	11区
121060262	rfcOQsa19	其他学院	9区
131060262	rfcOQsb19	其他学院	12区
121050262	rfcOQsa20	其他学院	1区
131050262	rfcOQsb20	其他学院	1区
121040262	rfcOQsa21	其他学院	13区
131040262	rfcOQsb21	其他学院	3区
121030262	rfcOQsa22	其他学院	1区
131030262	rfcOQsb22	其他学院	5区
121020262	rfcOQsa23	其他学院	12区
131020262	rfcOQsb23	其他学院	6区
121010262	rfcOQsa24	其他学院	12区
131010262	rfcOQsb24	其他学院	3区
121250263	uUlWTHa	软件学院	4区
131250263	uUlWTHb	软件学院	9区
121240263	uUlWTHa1	其他学院	12区
131240263	uUlWTHb1	其他学院	1区
121230263	uUlWTHa2	其他学院	12区
131230263	uUlWTHb2	其他学院	6区
121220263	uUlWTHa3	其他学院	11区
131220263	uUlWTHb3	其他学院	12区
121210263	uUlWTHa4	其他学院	4区
131210263	uUlWTHb4	其他学院	7区
121200263	uUlWTHa5	其他学院	12区
131200263	uUlWTHb5	其他学院	10区
121190263	uUlWTHa6	其他学院	3区
131190263	uUlWTHb6	其他学院	12区
121180263	uUlWTHa7	其他学院	3区
131180263	uUlWTHb7	其他学院	5区
121170263	uUlWTHa8	其他学院	11区
131170263	uUlWTHb8	其他学院	8区
121160263	uUlWTHa9	其他学院	1区
131160263	uUlWTHb9	其他学院	6区
121150263	uUlWTHa10	其他学院	3区
131150263	uUlWTHb10	其他学院	1区
121140263	uUlWTHa11	其他学院	6区
131140263	uUlWTHb11	其他学院	7区
121130263	uUlWTHa12	其他学院	10区
131130263	uUlWTHb12	其他学院	7区
121120263	uUlWTHa13	其他学院	11区
131120263	uUlWTHb13	其他学院	12区
121110263	uUlWTHa14	其他学院	3区
131110263	uUlWTHb14	其他学院	3区
121100263	uUlWTHa15	其他学院	4区
131100263	uUlWTHb15	其他学院	8区
121090263	uUlWTHa16	其他学院	5区
131090263	uUlWTHb16	其他学院	10区
121080263	uUlWTHa17	其他学院	4区
131080263	uUlWTHb17	其他学院	9区
121070263	uUlWTHa18	其他学院	4区
131070263	uUlWTHb18	其他学院	1区
121060263	uUlWTHa19	其他学院	13区
131060263	uUlWTHb19	其他学院	9区
121050263	uUlWTHa20	其他学院	13区
131050263	uUlWTHb20	其他学院	3区
121040263	uUlWTHa21	其他学院	4区
131040263	uUlWTHb21	其他学院	9区
121030263	uUlWTHa22	其他学院	7区
131030263	uUlWTHb22	其他学院	12区
121020263	uUlWTHa23	其他学院	1区
131020263	uUlWTHb23	其他学院	8区
121010263	uUlWTHa24	其他学院	8区
131010263	uUlWTHb24	其他学院	5区
121250264	yzAZhNa	软件学院	10区
131250264	yzAZhNb	软件学院	9区
121240264	yzAZhNa1	其他学院	3区
131240264	yzAZhNb1	其他学院	10区
121230264	yzAZhNa2	其他学院	4区
131230264	yzAZhNb2	其他学院	6区
121220264	yzAZhNa3	其他学院	9区
131220264	yzAZhNb3	其他学院	1区
121210264	yzAZhNa4	其他学院	8区
131210264	yzAZhNb4	其他学院	4区
121200264	yzAZhNa5	其他学院	2区
131200264	yzAZhNb5	其他学院	2区
121190264	yzAZhNa6	其他学院	4区
131190264	yzAZhNb6	其他学院	4区
121180264	yzAZhNa7	其他学院	10区
131180264	yzAZhNb7	其他学院	3区
121170264	yzAZhNa8	其他学院	10区
131170264	yzAZhNb8	其他学院	8区
121160264	yzAZhNa9	其他学院	10区
131160264	yzAZhNb9	其他学院	9区
121150264	yzAZhNa10	其他学院	12区
131150264	yzAZhNb10	其他学院	11区
121140264	yzAZhNa11	其他学院	9区
131140264	yzAZhNb11	其他学院	3区
121130264	yzAZhNa12	其他学院	4区
131130264	yzAZhNb12	其他学院	9区
121120264	yzAZhNa13	其他学院	6区
131120264	yzAZhNb13	其他学院	8区
121110264	yzAZhNa14	其他学院	8区
131110264	yzAZhNb14	其他学院	10区
121100264	yzAZhNa15	其他学院	5区
131100264	yzAZhNb15	其他学院	6区
121090264	yzAZhNa16	其他学院	2区
131090264	yzAZhNb16	其他学院	2区
121080264	yzAZhNa17	其他学院	11区
131080264	yzAZhNb17	其他学院	11区
121070264	yzAZhNa18	其他学院	10区
131070264	yzAZhNb18	其他学院	8区
121060264	yzAZhNa19	其他学院	2区
131060264	yzAZhNb19	其他学院	2区
121050264	yzAZhNa20	其他学院	8区
131050264	yzAZhNb20	其他学院	5区
121040264	yzAZhNa21	其他学院	9区
131040264	yzAZhNb21	其他学院	8区
121030264	yzAZhNa22	其他学院	7区
131030264	yzAZhNb22	其他学院	11区
121020264	yzAZhNa23	其他学院	13区
131020264	yzAZhNb23	其他学院	11区
121010264	yzAZhNa24	其他学院	9区
131010264	yzAZhNb24	其他学院	13区
121250265	IbZeHTa	软件学院	12区
131250265	IbZeHTb	软件学院	12区
121240265	IbZeHTa1	其他学院	9区
131240265	IbZeHTb1	其他学院	11区
121230265	IbZeHTa2	其他学院	7区
131230265	IbZeHTb2	其他学院	12区
121220265	IbZeHTa3	其他学院	5区
131220265	IbZeHTb3	其他学院	12区
121210265	IbZeHTa4	其他学院	13区
131210265	IbZeHTb4	其他学院	12区
121200265	IbZeHTa5	其他学院	9区
131200265	IbZeHTb5	其他学院	5区
121190265	IbZeHTa6	其他学院	4区
131190265	IbZeHTb6	其他学院	3区
121180265	IbZeHTa7	其他学院	7区
131180265	IbZeHTb7	其他学院	5区
121170265	IbZeHTa8	其他学院	9区
131170265	IbZeHTb8	其他学院	8区
121160265	IbZeHTa9	其他学院	2区
131160265	IbZeHTb9	其他学院	2区
121150265	IbZeHTa10	其他学院	9区
131150265	IbZeHTb10	其他学院	4区
121140265	IbZeHTa11	其他学院	7区
131140265	IbZeHTb11	其他学院	10区
121130265	IbZeHTa12	其他学院	4区
131130265	IbZeHTb12	其他学院	11区
121120265	IbZeHTa13	其他学院	4区
131120265	IbZeHTb13	其他学院	2区
121110265	IbZeHTa14	其他学院	8区
131110265	IbZeHTb14	其他学院	10区
121100265	IbZeHTa15	其他学院	5区
131100265	IbZeHTb15	其他学院	5区
121090265	IbZeHTa16	其他学院	9区
131090265	IbZeHTb16	其他学院	5区
121080265	IbZeHTa17	其他学院	11区
131080265	IbZeHTb17	其他学院	1区
121070265	IbZeHTa18	其他学院	3区
131070265	IbZeHTb18	其他学院	1区
121060265	IbZeHTa19	其他学院	8区
131060265	IbZeHTb19	其他学院	3区
121050265	IbZeHTa20	其他学院	11区
131050265	IbZeHTb20	其他学院	1区
121040265	IbZeHTa21	其他学院	4区
131040265	IbZeHTb21	其他学院	12区
121030265	IbZeHTa22	其他学院	12区
131030265	IbZeHTb22	其他学院	11区
121020265	IbZeHTa23	其他学院	7区
131020265	IbZeHTb23	其他学院	9区
121010265	IbZeHTa24	其他学院	5区
131010265	IbZeHTb24	其他学院	13区
121250266	vPWonsa	软件学院	7区
131250266	vPWonsb	软件学院	7区
121240266	vPWonsa1	其他学院	9区
131240266	vPWonsb1	其他学院	3区
121230266	vPWonsa2	其他学院	9区
131230266	vPWonsb2	其他学院	6区
121220266	vPWonsa3	其他学院	9区
131220266	vPWonsb3	其他学院	9区
121210266	vPWonsa4	其他学院	12区
131210266	vPWonsb4	其他学院	7区
121200266	vPWonsa5	其他学院	12区
131200266	vPWonsb5	其他学院	11区
121190266	vPWonsa6	其他学院	1区
131190266	vPWonsb6	其他学院	2区
121180266	vPWonsa7	其他学院	6区
131180266	vPWonsb7	其他学院	11区
121170266	vPWonsa8	其他学院	2区
131170266	vPWonsb8	其他学院	1区
121160266	vPWonsa9	其他学院	9区
131160266	vPWonsb9	其他学院	8区
121150266	vPWonsa10	其他学院	3区
131150266	vPWonsb10	其他学院	13区
121140266	vPWonsa11	其他学院	8区
131140266	vPWonsb11	其他学院	8区
121130266	vPWonsa12	其他学院	11区
131130266	vPWonsb12	其他学院	1区
121120266	vPWonsa13	其他学院	7区
131120266	vPWonsb13	其他学院	8区
121110266	vPWonsa14	其他学院	1区
131110266	vPWonsb14	其他学院	3区
121100266	vPWonsa15	其他学院	2区
131100266	vPWonsb15	其他学院	5区
121090266	vPWonsa16	其他学院	10区
131090266	vPWonsb16	其他学院	9区
121080266	vPWonsa17	其他学院	4区
131080266	vPWonsb17	其他学院	11区
121070266	vPWonsa18	其他学院	6区
131070266	vPWonsb18	其他学院	3区
121060266	vPWonsa19	其他学院	7区
131060266	vPWonsb19	其他学院	11区
121050266	vPWonsa20	其他学院	7区
131050266	vPWonsb20	其他学院	10区
121040266	vPWonsa21	其他学院	1区
131040266	vPWonsb21	其他学院	6区
121030266	vPWonsa22	其他学院	8区
131030266	vPWonsb22	其他学院	8区
121020266	vPWonsa23	其他学院	5区
131020266	vPWonsb23	其他学院	11区
121010266	vPWonsa24	其他学院	2区
131010266	vPWonsb24	其他学院	13区
121250267	ACwchpa	软件学院	2区
131250267	ACwchpb	软件学院	4区
121240267	ACwchpa1	其他学院	6区
131240267	ACwchpb1	其他学院	2区
121230267	ACwchpa2	其他学院	11区
131230267	ACwchpb2	其他学院	3区
121220267	ACwchpa3	其他学院	7区
131220267	ACwchpb3	其他学院	10区
121210267	ACwchpa4	其他学院	10区
131210267	ACwchpb4	其他学院	4区
121200267	ACwchpa5	其他学院	4区
131200267	ACwchpb5	其他学院	1区
121190267	ACwchpa6	其他学院	4区
131190267	ACwchpb6	其他学院	10区
121180267	ACwchpa7	其他学院	1区
131180267	ACwchpb7	其他学院	2区
121170267	ACwchpa8	其他学院	4区
131170267	ACwchpb8	其他学院	2区
121160267	ACwchpa9	其他学院	1区
131160267	ACwchpb9	其他学院	13区
121150267	ACwchpa10	其他学院	11区
131150267	ACwchpb10	其他学院	9区
121140267	ACwchpa11	其他学院	10区
131140267	ACwchpb11	其他学院	2区
121130267	ACwchpa12	其他学院	3区
131130267	ACwchpb12	其他学院	13区
121120267	ACwchpa13	其他学院	12区
131120267	ACwchpb13	其他学院	4区
121110267	ACwchpa14	其他学院	9区
131110267	ACwchpb14	其他学院	1区
121100267	ACwchpa15	其他学院	4区
131100267	ACwchpb15	其他学院	13区
121090267	ACwchpa16	其他学院	1区
131090267	ACwchpb16	其他学院	7区
121080267	ACwchpa17	其他学院	5区
131080267	ACwchpb17	其他学院	11区
121070267	ACwchpa18	其他学院	9区
131070267	ACwchpb18	其他学院	11区
121060267	ACwchpa19	其他学院	9区
131060267	ACwchpb19	其他学院	4区
121050267	ACwchpa20	其他学院	1区
131050267	ACwchpb20	其他学院	1区
121040267	ACwchpa21	其他学院	7区
131040267	ACwchpb21	其他学院	3区
121030267	ACwchpa22	其他学院	1区
131030267	ACwchpb22	其他学院	9区
121020267	ACwchpa23	其他学院	7区
131020267	ACwchpb23	其他学院	8区
121010267	ACwchpa24	其他学院	4区
131010267	ACwchpb24	其他学院	6区
121250268	sxyWjTa	软件学院	1区
131250268	sxyWjTb	软件学院	2区
121240268	sxyWjTa1	其他学院	11区
131240268	sxyWjTb1	其他学院	4区
121230268	sxyWjTa2	其他学院	4区
131230268	sxyWjTb2	其他学院	6区
121220268	sxyWjTa3	其他学院	6区
131220268	sxyWjTb3	其他学院	4区
121210268	sxyWjTa4	其他学院	1区
131210268	sxyWjTb4	其他学院	2区
121200268	sxyWjTa5	其他学院	8区
131200268	sxyWjTb5	其他学院	3区
121190268	sxyWjTa6	其他学院	1区
131190268	sxyWjTb6	其他学院	3区
121180268	sxyWjTa7	其他学院	12区
131180268	sxyWjTb7	其他学院	4区
121170268	sxyWjTa8	其他学院	3区
131170268	sxyWjTb8	其他学院	2区
121160268	sxyWjTa9	其他学院	9区
131160268	sxyWjTb9	其他学院	2区
121150268	sxyWjTa10	其他学院	10区
131150268	sxyWjTb10	其他学院	9区
121140268	sxyWjTa11	其他学院	12区
131140268	sxyWjTb11	其他学院	9区
121130268	sxyWjTa12	其他学院	13区
131130268	sxyWjTb12	其他学院	4区
121120268	sxyWjTa13	其他学院	11区
131120268	sxyWjTb13	其他学院	4区
121110268	sxyWjTa14	其他学院	8区
131110268	sxyWjTb14	其他学院	1区
121100268	sxyWjTa15	其他学院	12区
131100268	sxyWjTb15	其他学院	5区
121090268	sxyWjTa16	其他学院	6区
131090268	sxyWjTb16	其他学院	8区
121080268	sxyWjTa17	其他学院	7区
131080268	sxyWjTb17	其他学院	10区
121070268	sxyWjTa18	其他学院	6区
131070268	sxyWjTb18	其他学院	13区
121060268	sxyWjTa19	其他学院	8区
131060268	sxyWjTb19	其他学院	5区
121050268	sxyWjTa20	其他学院	8区
131050268	sxyWjTb20	其他学院	10区
121040268	sxyWjTa21	其他学院	11区
131040268	sxyWjTb21	其他学院	9区
121030268	sxyWjTa22	其他学院	13区
131030268	sxyWjTb22	其他学院	9区
121020268	sxyWjTa23	其他学院	8区
131020268	sxyWjTb23	其他学院	4区
121010268	sxyWjTa24	其他学院	10区
131010268	sxyWjTb24	其他学院	11区
121250269	kGbTyla	软件学院	9区
131250269	kGbTylb	软件学院	7区
121240269	kGbTyla1	其他学院	9区
131240269	kGbTylb1	其他学院	2区
121230269	kGbTyla2	其他学院	5区
131230269	kGbTylb2	其他学院	8区
121220269	kGbTyla3	其他学院	9区
131220269	kGbTylb3	其他学院	1区
121210269	kGbTyla4	其他学院	12区
131210269	kGbTylb4	其他学院	7区
121200269	kGbTyla5	其他学院	6区
131200269	kGbTylb5	其他学院	3区
121190269	kGbTyla6	其他学院	3区
131190269	kGbTylb6	其他学院	9区
121180269	kGbTyla7	其他学院	8区
131180269	kGbTylb7	其他学院	9区
121170269	kGbTyla8	其他学院	13区
131170269	kGbTylb8	其他学院	1区
121160269	kGbTyla9	其他学院	5区
131160269	kGbTylb9	其他学院	4区
121150269	kGbTyla10	其他学院	6区
131150269	kGbTylb10	其他学院	4区
121140269	kGbTyla11	其他学院	6区
131140269	kGbTylb11	其他学院	6区
121130269	kGbTyla12	其他学院	3区
131130269	kGbTylb12	其他学院	6区
121120269	kGbTyla13	其他学院	3区
131120269	kGbTylb13	其他学院	12区
121110269	kGbTyla14	其他学院	8区
131110269	kGbTylb14	其他学院	9区
121100269	kGbTyla15	其他学院	12区
131100269	kGbTylb15	其他学院	12区
121090269	kGbTyla16	其他学院	2区
131090269	kGbTylb16	其他学院	7区
121080269	kGbTyla17	其他学院	8区
131080269	kGbTylb17	其他学院	10区
121070269	kGbTyla18	其他学院	3区
131070269	kGbTylb18	其他学院	10区
121060269	kGbTyla19	其他学院	6区
131060269	kGbTylb19	其他学院	9区
121050269	kGbTyla20	其他学院	3区
131050269	kGbTylb20	其他学院	4区
121040269	kGbTyla21	其他学院	13区
131040269	kGbTylb21	其他学院	8区
121030269	kGbTyla22	其他学院	7区
131030269	kGbTylb22	其他学院	2区
121020269	kGbTyla23	其他学院	5区
131020269	kGbTylb23	其他学院	13区
121010269	kGbTyla24	其他学院	12区
131010269	kGbTylb24	其他学院	12区
121250270	sPcpbKa	软件学院	3区
131250270	sPcpbKb	软件学院	5区
121240270	sPcpbKa1	其他学院	7区
131240270	sPcpbKb1	其他学院	4区
121230270	sPcpbKa2	其他学院	1区
131230270	sPcpbKb2	其他学院	7区
121220270	sPcpbKa3	其他学院	1区
131220270	sPcpbKb3	其他学院	4区
121210270	sPcpbKa4	其他学院	13区
131210270	sPcpbKb4	其他学院	12区
121200270	sPcpbKa5	其他学院	11区
131200270	sPcpbKb5	其他学院	9区
121190270	sPcpbKa6	其他学院	6区
131190270	sPcpbKb6	其他学院	5区
121180270	sPcpbKa7	其他学院	3区
131180270	sPcpbKb7	其他学院	3区
121170270	sPcpbKa8	其他学院	4区
131170270	sPcpbKb8	其他学院	7区
121160270	sPcpbKa9	其他学院	2区
131160270	sPcpbKb9	其他学院	7区
121150270	sPcpbKa10	其他学院	10区
131150270	sPcpbKb10	其他学院	5区
121140270	sPcpbKa11	其他学院	3区
131140270	sPcpbKb11	其他学院	11区
121130270	sPcpbKa12	其他学院	11区
131130270	sPcpbKb12	其他学院	10区
121120270	sPcpbKa13	其他学院	6区
131120270	sPcpbKb13	其他学院	5区
121110270	sPcpbKa14	其他学院	1区
131110270	sPcpbKb14	其他学院	4区
121100270	sPcpbKa15	其他学院	2区
131100270	sPcpbKb15	其他学院	9区
121090270	sPcpbKa16	其他学院	3区
131090270	sPcpbKb16	其他学院	12区
121080270	sPcpbKa17	其他学院	12区
131080270	sPcpbKb17	其他学院	11区
121070270	sPcpbKa18	其他学院	12区
131070270	sPcpbKb18	其他学院	4区
121060270	sPcpbKa19	其他学院	13区
131060270	sPcpbKb19	其他学院	11区
121050270	sPcpbKa20	其他学院	6区
131050270	sPcpbKb20	其他学院	11区
121040270	sPcpbKa21	其他学院	7区
131040270	sPcpbKb21	其他学院	11区
121030270	sPcpbKa22	其他学院	4区
131030270	sPcpbKb22	其他学院	13区
121020270	sPcpbKa23	其他学院	11区
131020270	sPcpbKb23	其他学院	1区
121010270	sPcpbKa24	其他学院	4区
131010270	sPcpbKb24	其他学院	10区
121250271	GYsfDIa	软件学院	6区
131250271	GYsfDIb	软件学院	3区
121240271	GYsfDIa1	其他学院	12区
131240271	GYsfDIb1	其他学院	9区
121230271	GYsfDIa2	其他学院	10区
131230271	GYsfDIb2	其他学院	5区
121220271	GYsfDIa3	其他学院	4区
131220271	GYsfDIb3	其他学院	5区
121210271	GYsfDIa4	其他学院	12区
131210271	GYsfDIb4	其他学院	2区
121200271	GYsfDIa5	其他学院	2区
131200271	GYsfDIb5	其他学院	2区
121190271	GYsfDIa6	其他学院	1区
131190271	GYsfDIb6	其他学院	9区
121180271	GYsfDIa7	其他学院	2区
131180271	GYsfDIb7	其他学院	11区
121170271	GYsfDIa8	其他学院	13区
131170271	GYsfDIb8	其他学院	10区
121160271	GYsfDIa9	其他学院	10区
131160271	GYsfDIb9	其他学院	7区
121150271	GYsfDIa10	其他学院	5区
131150271	GYsfDIb10	其他学院	11区
121140271	GYsfDIa11	其他学院	2区
131140271	GYsfDIb11	其他学院	9区
121130271	GYsfDIa12	其他学院	5区
131130271	GYsfDIb12	其他学院	5区
121120271	GYsfDIa13	其他学院	2区
